year,state,congressional_district,party,candidatevotes,totalvotes
2022,North Carolina,11,REPUBLICAN,174232,323912
2022,North Carolina,12,DEMOCRAT,140494,223908
2022,North Carolina,13,DEMOCRAT,143090,277346
2022,North Carolina,14,DEMOCRAT,148738,257752
2022,North Dakota,1,REPUBLICAN,148399,238586
2022,Ohio,1,DEMOCRAT,156416,296474
2022,Ohio,2,REPUBLICAN,192117,257862
2022,Ohio,3,DEMOCRAT,182324,258797
2022,Ohio,4,REPUBLICAN,200773,290156
2022,Ohio,5,REPUBLICAN,187303,279937
2022,Ohio,6,REPUBLICAN,189883,280383
2022,Ohio,7,REPUBLICAN,168002,303573
2022,Ohio,8,REPUBLICAN,180287,278916
2022,Ohio,9,DEMOCRAT,150655,266017
2022,Ohio,10,REPUBLICAN,168327,272961
2022,Ohio,11,DEMOCRAT,167722,215710
2022,Ohio,12,REPUBLICAN,191344,276237
2022,Ohio,13,DEMOCRAT,149816,284409
2022,Ohio,14,REPUBLICAN,183389,297028
2022,Ohio,15,REPUBLICAN,143112,251251
2022,Oklahoma,1,REPUBLICAN,142800,233495
2022,Oklahoma,2,REPUBLICAN,167843,231672
2022,Oklahoma,3,REPUBLICAN,147418,197772
2022,Oklahoma,4,REPUBLICAN,149879,224546
2022,Oklahoma,5,REPUBLICAN,152699,258826
2022,Oregon,1,DEMOCRAT,210682,310243
2022,Oregon,2,REPUBLICAN,208369,308676
2022,Oregon,3,DEMOCRAT,212119,303334
2022,Oregon,4,DEMOCRAT,171372,339077
2022,Oregon,5,REPUBLICAN,178813,351233
2022,Oregon,6,DEMOCRAT,147156,294377
2022,Pennsylvania,1,REPUBLICAN,201571,367380
2022,Pennsylvania,2,DEMOCRAT,141229,186683
2022,Pennsylvania,3,DEMOCRAT,251115,263935
2022,Pennsylvania,4,DEMOCRAT,224799,366785
2022,Pennsylvania,5,DEMOCRAT,205128,315186
2022,Pennsylvania,6,DEMOCRAT,190386,326483
2022,Pennsylvania,7,DEMOCRAT,151364,296891
2022,Pennsylvania,8,DEMOCRAT,146956,286886
2022,Pennsylvania,9,REPUBLICAN,209185,301807
2022,Pennsylvania,10,REPUBLICAN,169331,314546
2022,Pennsylvania,11,REPUBLICAN,194991,316826
2022,Pennsylvania,12,DEMOCRAT,184674,328620
2022,Pennsylvania,13,REPUBLICAN,260345,260345
2022,Pennsylvania,14,REPUBLICAN,230865,230865
2022,Pennsylvania,15,REPUBLICAN,213417,305146
2022,Pennsylvania,16,REPUBLICAN,190546,320989
2022,Pennsylvania,17,DEMOCRAT,193615,362628
2022,Rhode Island,1,DEMOCRAT,100318,156734
2022,Rhode Island,2,DEMOCRAT,101432,201089
2022,South Carolina,1,REPUBLICAN,153757,272681
2022,South Carolina,2,REPUBLICAN,147699,246126
2022,South Carolina,3,REPUBLICAN,189971,194569
2022,South Carolina,4,REPUBLICAN,165607,182365
2022,South Carolina,5,REPUBLICAN,154725,241707
2022,South Carolina,6,DEMOCRAT,130923,211028
2022,South Carolina,7,REPUBLICAN,164440,253865
2022,South Dakota,1,REPUBLICAN,253821,327841
2022,Tennessee,1,REPUBLICAN,147241,188003
2022,Tennessee,2,REPUBLICAN,141089,207762
2022,Tennessee,3,REPUBLICAN,136639,199830
2022,Tennessee,4,REPUBLICAN,122401,173437
2022,Tennessee,5,REPUBLICAN,123558,221275
2022,Tennessee,6,REPUBLICAN,129388,195063
2022,Tennessee,7,REPUBLICAN,108421,180822
2022,Tennessee,8,REPUBLICAN,155602,210315
2022,Tennessee,9,DEMOCRAT,93800,133918
2022,Texas,1,REPUBLICAN,183224,234662
2022,Texas,2,REPUBLICAN,151791,230287
2022,Texas,3,REPUBLICAN,164240,271256
2022,Texas,4,REPUBLICAN,170781,256009
2022,Texas,5,REPUBLICAN,135595,211965
2022,Texas,6,REPUBLICAN,149321,149321
2022,Texas,7,DEMOCRAT,115994,181829
2022,Texas,8,REPUBLICAN,153127,224968
2022,Texas,9,DEMOCRAT,125446,163607
2022,Texas,10,REPUBLICAN,159469,251937
2022,Texas,11,REPUBLICAN,151066,151066
2022,Texas,12,REPUBLICAN,152953,237979
2022,Texas,13,REPUBLICAN,161767,214677
2022,Texas,14,REPUBLICAN,149543,213149
2022,Texas,15,REPUBLICAN,80978,151889
2022,Texas,16,DEMOCRAT,95510,150496
2022,Texas,17,REPUBLICAN,144408,217209
2022,Texas,18,DEMOCRAT,110511,156268
2022,Texas,19,REPUBLICAN,152321,189681
2022,Texas,20,DEMOCRAT,115352,168599
2022,Texas,21,REPUBLICAN,207426,330081
2022,Texas,22,REPUBLICAN,150014,241215
2022,Texas,23,REPUBLICAN,116649,208776
2022,Texas,24,REPUBLICAN,177947,297825
2022,Texas,25,REPUBLICAN,185270,185270
2022,Texas,26,REPUBLICAN,183639,265023
2022,Texas,27,REPUBLICAN,133416,207027
2022,Texas,28,DEMOCRAT,93803,165581
2022,Texas,29,DEMOCRAT,71837,100602
2022,Texas,30,DEMOCRAT,134876,180513
2022,Texas,31,REPUBLICAN,183185,183185
2022,Texas,32,DEMOCRAT,116005,177499
2022,Texas,33,DEMOCRAT,82081,114030
2022,Texas,34,DEMOCRAT,70896,134439
2022,Texas,35,DEMOCRAT,129599,178568
2022,Texas,36,REPUBLICAN,145599,209615
2022,Texas,37,DEMOCRAT,219358,285789
2022,Texas,38,REPUBLICAN,163597,259869
2022,Utah,1,REPUBLICAN,178434,266420
2022,Utah,2,REPUBLICAN,154883,259399
2022,Utah,3,REPUBLICAN,182497,283380
2022,Utah,4,REPUBLICAN,155110,254059
2022,Vermont,1,DEMOCRAT,176494,291955
2022,Virginia,1,REPUBLICAN,191828,342742
2022,Virginia,2,REPUBLICAN,153328,296996
2022,Virginia,3,DEMOCRAT,139659,207850
2022,Virginia,4,DEMOCRAT,159044,244978
2022,Virginia,5,REPUBLICAN,177191,307790
2022,Virginia,6,REPUBLICAN,173352,269234
2022,Virginia,7,DEMOCRAT,143357,274590
2022,Virginia,8,DEMOCRAT,197760,268936
2022,Virginia,9,REPUBLICAN,182207,248792
2022,Virginia,10,DEMOCRAT,157405,296145
2022,Virginia,11,DEMOCRAT,193190,289676
2022,Washington,1,DEMOCRAT,181992,286684
2022,Washington,2,DEMOCRAT,202980,337923
2022,Washington,3,DEMOCRAT,160314,319759
2022,Washington,4,REPUBLICAN,150619,226647
2022,Washington,5,REPUBLICAN,188648,317006
2022,Washington,6,DEMOCRAT,208710,347873
2022,Washington,7,DEMOCRAT,295998,346647
2022,Washington,8,DEMOCRAT,179003,336038
2022,Washington,9,DEMOCRAT,171746,239848
2022,Washington,10,DEMOCRAT,152544,267748
2022,West Virginia,1,REPUBLICAN,151511,227196
2022,West Virginia,2,REPUBLICAN,160493,244886
2022,Wisconsin,1,REPUBLICAN,162610,300867
2022,Wisconsin,2,DEMOCRAT,268740,378537
2022,Wisconsin,3,REPUBLICAN,164743,317922
2022,Wisconsin,4,DEMOCRAT,191955,255012
2022,Wisconsin,5,REPUBLICAN,243741,378523
2022,Wisconsin,6,REPUBLICAN,239231,251999
2022,Wisconsin,7,REPUBLICAN,209224,338268
2022,Wisconsin,8,REPUBLICAN,223981,310196
2022,Wyoming,1,REPUBLICAN,132206,198198
2015,Alabama,1,REPUBLICAN,103758,152234
2015,Alabama,2,REPUBLICAN,113103,167952
2015,Alabama,3,REPUBLICAN,103558,156620
2015,Alabama,4,REPUBLICAN,132831,134752
2015,Alabama,5,REPUBLICAN,115338,154974
2015,Alabama,6,REPUBLICAN,135945,178449
2015,Alabama,7,DEMOCRAT,133687,135899
2015,Alaska,1,REPUBLICAN,142572,279741
2015,Arizona,1,DEMOCRAT,97391,185114
2015,Arizona,2,REPUBLICAN,109704,219351
2015,Arizona,3,DEMOCRAT,58192,104428
2015,Arizona,4,REPUBLICAN,122560,175179
2015,Arizona,5,REPUBLICAN,124867,179463
2015,Arizona,6,REPUBLICAN,129578,199776
2015,Arizona,7,DEMOCRAT,54235,72454
2015,Arizona,8,REPUBLICAN,128710,169776
2015,Arizona,9,DEMOCRAT,88609,162062
2015,Arkansas,1,REPUBLICAN,124139,196256
2015,Arkansas,2,REPUBLICAN,123073,237330
2015,Arkansas,3,REPUBLICAN,151630,190935
2015,Arkansas,4,REPUBLICAN,110789,206131
2015,California,1,REPUBLICAN,132052,216372
2015,California,2,DEMOCRAT,163124,217524
2015,California,3,DEMOCRAT,79224,150260
2015,California,4,REPUBLICAN,126784,211134
2015,California,5,DEMOCRAT,129613,171148
2015,California,6,DEMOCRAT,97008,133456
2015,California,7,DEMOCRAT,92521,183587
2015,California,8,REPUBLICAN,77480,114536
2015,California,9,DEMOCRAT,63475,121204
2015,California,10,REPUBLICAN,70582,125705
2015,California,11,DEMOCRAT,117502,174662
2015,California,12,DEMOCRAT,160067,192264
2015,California,13,DEMOCRAT,168491,190431
2015,California,14,DEMOCRAT,114389,149146
2015,California,15,DEMOCRAT,99756,142906
2015,California,16,DEMOCRAT,46277,91220
2015,California,17,DEMOCRAT,69561,134408
2015,California,18,DEMOCRAT,133060,196386
2015,California,19,DEMOCRAT,85888,127788
2015,California,20,DEMOCRAT,106034,141044
2015,California,21,REPUBLICAN,45907,79377
2015,California,22,REPUBLICAN,96053,133342
2015,California,23,REPUBLICAN,100317,134043
2015,California,24,DEMOCRAT,103228,198794
2015,California,25,REPUBLICAN,60847,114072
2015,California,26,DEMOCRAT,87176,169829
2015,California,27,DEMOCRAT,75728,127580
2015,California,28,DEMOCRAT,91996,120264
2015,California,29,DEMOCRAT,50096,67141
2015,California,30,DEMOCRAT,86568,131883
2015,California,31,DEMOCRAT,51622,99784
2015,California,32,DEMOCRAT,50353,84406
2015,California,33,DEMOCRAT,108331,183031
2015,California,34,DEMOCRAT,44697,61621
2015,California,35,DEMOCRAT,39502,62255
2015,California,36,DEMOCRAT,72682,134139
2015,California,37,DEMOCRAT,96787,114838
2015,California,38,DEMOCRAT,58192,98480
2015,California,39,REPUBLICAN,91319,133225
2015,California,40,DEMOCRAT,30208,49379
2015,California,41,DEMOCRAT,46948,82884
2015,California,42,REPUBLICAN,74540,113390
2015,California,43,DEMOCRAT,69681,98202
2015,California,44,DEMOCRAT,59670,68862
2015,California,45,REPUBLICAN,106083,162902
2015,California,46,DEMOCRAT,49738,83315
2015,California,47,DEMOCRAT,69091,123400
2015,California,48,REPUBLICAN,112082,174795
2015,California,49,REPUBLICAN,98161,163142
2015,California,50,REPUBLICAN,111997,157299
2015,California,51,DEMOCRAT,56373,81950
2015,California,52,DEMOCRAT,98826,191572
2015,California,53,DEMOCRAT,87104,148044
2015,Colorado,1,DEMOCRAT,183281,278494
2015,Colorado,2,DEMOCRAT,196300,345945
2015,Colorado,3,REPUBLICAN,163011,281141
2015,Colorado,4,REPUBLICAN,185292,286507
2015,Colorado,5,REPUBLICAN,157182,262855
2015,Colorado,6,REPUBLICAN,143467,276440
2015,Colorado,7,DEMOCRAT,148225,269143
2015,Connecticut,1,DEMOCRAT,127430,217881
2015,Connecticut,2,DEMOCRAT,131294,227936
2015,Connecticut,3,DEMOCRAT,130009,209939
2015,Connecticut,4,DEMOCRAT,101401,198800
2015,Connecticut,5,DEMOCRAT,106256,213301
2015,Delaware,1,DEMOCRAT,137251,231617
2015,Florida,1,REPUBLICAN,165086,235343
2015,Florida,2,DEMOCRAT,126096,249780
2015,Florida,3,REPUBLICAN,148691,228809
2015,Florida,4,REPUBLICAN,177887,227253
2015,Florida,5,DEMOCRAT,112340,171577
2015,Florida,6,REPUBLICAN,166254,265817
2015,Florida,7,REPUBLICAN,144474,227164
2015,Florida,8,REPUBLICAN,180728,274513
2015,Florida,9,DEMOCRAT,93850,173878
2015,Florida,10,REPUBLICAN,143128,232574
2015,Florida,11,REPUBLICAN,181508,272294
2015,Florida,12,REPUBLICAN,1,1
2015,Florida,13,REPUBLICAN,168172,223576
2015,Florida,14,DEMOCRAT,1,1
2015,Florida,15,REPUBLICAN,128750,213582
2015,Florida,16,REPUBLICAN,169126,274829
2015,Florida,17,REPUBLICAN,141493,223756
2015,Florida,18,DEMOCRAT,151478,253374
2015,Florida,19,REPUBLICAN,159354,246861
2015,Florida,20,DEMOCRAT,128498,157466
2015,Florida,21,DEMOCRAT,153395,153970
2015,Florida,22,DEMOCRAT,125404,216096
2015,Florida,23,DEMOCRAT,103269,164788
2015,Florida,24,DEMOCRAT,129192,149918
2015,Florida,25,REPUBLICAN,1,1
2015,Florida,26,REPUBLICAN,83031,161337
2015,Florida,27,REPUBLICAN,1,1
2015,Georgia,1,REPUBLICAN,95337,156512
2015,Georgia,2,DEMOCRAT,96363,162900
2015,Georgia,3,REPUBLICAN,156277,156277
2015,Georgia,4,DEMOCRAT,161211,161320
2015,Georgia,5,DEMOCRAT,170326,170326
2015,Georgia,6,REPUBLICAN,139018,210504
2015,Georgia,7,REPUBLICAN,113557,173669
2015,Georgia,8,REPUBLICAN,129938,130057
2015,Georgia,9,REPUBLICAN,146059,181047
2015,Georgia,10,REPUBLICAN,130703,196480
2015,Georgia,11,REPUBLICAN,161532,161532
2015,Georgia,12,REPUBLICAN,91336,166814
2015,Georgia,13,DEMOCRAT,159445,159445
2015,Georgia,14,REPUBLICAN,118782,118782
2015,Hawaii,1,DEMOCRAT,93390,182268
2015,Hawaii,2,DEMOCRAT,142010,187435
2015,Idaho,1,REPUBLICAN,143580,220864
2015,Idaho,2,REPUBLICAN,131492,214293
2015,Illinois,1,DEMOCRAT,162268,222017
2015,Illinois,2,DEMOCRAT,160337,204266
2015,Illinois,3,DEMOCRAT,116764,180855
2015,Illinois,4,DEMOCRAT,79666,101944
2015,Illinois,5,DEMOCRAT,116364,184019
2015,Illinois,6,REPUBLICAN,160287,238752
2015,Illinois,7,DEMOCRAT,155110,182278
2015,Illinois,8,DEMOCRAT,84178,151056
2015,Illinois,9,DEMOCRAT,141000,213450
2015,Illinois,10,REPUBLICAN,95992,187128
2015,Illinois,11,DEMOCRAT,93436,174772
2015,Illinois,12,REPUBLICAN,110038,209738
2015,Illinois,13,REPUBLICAN,123337,210272
2015,Illinois,14,REPUBLICAN,145369,222230
2015,Illinois,15,REPUBLICAN,166274,221926
2015,Illinois,16,REPUBLICAN,153388,217198
2015,Illinois,17,DEMOCRAT,110560,199361
2015,Illinois,18,REPUBLICAN,184363,246740
2015,Indiana,1,DEMOCRAT,86579,142293
2015,Indiana,2,REPUBLICAN,85583,145200
2015,Indiana,3,REPUBLICAN,97892,148793
2015,Indiana,4,REPUBLICAN,94998,142054
2015,Indiana,5,REPUBLICAN,105277,161440
2015,Indiana,6,REPUBLICAN,102187,155071
2015,Indiana,7,DEMOCRAT,61443,112261
2015,Indiana,8,REPUBLICAN,103344,171315
2015,Indiana,9,REPUBLICAN,101594,163387
2015,Iowa,1,REPUBLICAN,147762,289306
2015,Iowa,2,DEMOCRAT,143431,273329
2015,Iowa,3,REPUBLICAN,148814,282066
2015,Iowa,4,REPUBLICAN,169834,275633
2015,Kansas,1,REPUBLICAN,138764,204161
2015,Kansas,2,REPUBLICAN,128742,225686
2015,Kansas,3,REPUBLICAN,134493,224077
2015,Kansas,4,REPUBLICAN,138757,208153
2015,Kentucky,1,REPUBLICAN,173022,236618
2015,Kentucky,2,REPUBLICAN,156936,226834
2015,Kentucky,3,DEMOCRAT,157056,247355
2015,Kentucky,4,REPUBLICAN,150464,222158
2015,Kentucky,5,REPUBLICAN,171350,218967
2015,Kentucky,6,REPUBLICAN,147404,245694
2015,Louisiana,1,REPUBLICAN,189250,244004
2015,Louisiana,2,DEMOCRAT,152201,221570
2015,Louisiana,3,REPUBLICAN,185867,236268
2015,Louisiana,4,REPUBLICAN,152683,207919
2015,Louisiana,5,REPUBLICAN,134616,326073
2015,Louisiana,6,REPUBLICAN,139209,332888
2015,Maine,1,DEMOCRAT,186674,321987
2015,Maine,2,REPUBLICAN,133320,295009
2015,Maryland,1,REPUBLICAN,176342,250418
2015,Maryland,2,DEMOCRAT,120412,196354
2015,Maryland,3,DEMOCRAT,128594,215946
2015,Maryland,4,DEMOCRAT,134628,191837
2015,Maryland,5,DEMOCRAT,144725,226040
2015,Maryland,6,DEMOCRAT,94704,190536
2015,Maryland,7,DEMOCRAT,144639,206809
2015,Maryland,8,DEMOCRAT,136722,225097
2015,Massachusetts,1,DEMOCRAT,167612,227075
2015,Massachusetts,2,DEMOCRAT,169640,235813
2015,Massachusetts,3,DEMOCRAT,139104,230789
2015,Massachusetts,4,DEMOCRAT,184158,255297
2015,Massachusetts,5,DEMOCRAT,182100,256486
2015,Massachusetts,6,DEMOCRAT,149638,278919
2015,Massachusetts,7,DEMOCRAT,142133,176077
2015,Massachusetts,8,DEMOCRAT,200644,261781
2015,Massachusetts,9,DEMOCRAT,140413,264552
2015,Michigan,1,REPUBLICAN,130414,250131
2015,Michigan,2,REPUBLICAN,135568,213072
2015,Michigan,3,REPUBLICAN,125754,217165
2015,Michigan,4,REPUBLICAN,123962,219423
2015,Michigan,5,DEMOCRAT,148182,222138
2015,Michigan,6,REPUBLICAN,116801,208976
2015,Michigan,7,REPUBLICAN,119564,223685
2015,Michigan,8,REPUBLICAN,132739,243125
2015,Michigan,9,DEMOCRAT,136342,225757
2015,Michigan,10,REPUBLICAN,157069,228692
2015,Michigan,11,REPUBLICAN,140435,251238
2015,Michigan,12,DEMOCRAT,134346,206660
2015,Michigan,13,DEMOCRAT,132710,166947
2015,Michigan,14,DEMOCRAT,165272,212468
2015,Minnesota,1,DEMOCRAT,122851,226695
2015,Minnesota,2,REPUBLICAN,137778,245848
2015,Minnesota,3,REPUBLICAN,167515,269585
2015,Minnesota,4,DEMOCRAT,147857,241637
2015,Minnesota,5,DEMOCRAT,167079,236010
2015,Minnesota,6,REPUBLICAN,133328,236846
2015,Minnesota,7,DEMOCRAT,130546,240835
2015,Minnesota,8,DEMOCRAT,129090,266083
2015,Mississippi,1,REPUBLICAN,102622,151111
2015,Mississippi,2,DEMOCRAT,100688,148646
2015,Mississippi,3,REPUBLICAN,117771,170946
2015,Mississippi,4,REPUBLICAN,108776,155576
2015,Missouri,1,DEMOCRAT,119315,163494
2015,Missouri,2,REPUBLICAN,148191,231117
2015,Missouri,3,REPUBLICAN,130940,191620
2015,Missouri,4,REPUBLICAN,120014,176286
2015,Missouri,5,DEMOCRAT,79256,153635
2015,Missouri,6,REPUBLICAN,124616,186970
2015,Missouri,7,REPUBLICAN,104054,163957
2015,Missouri,8,REPUBLICAN,106124,159224
2015,Montana,1,REPUBLICAN,203871,367963
2015,Nebraska,1,REPUBLICAN,123219,179057
2015,Nebraska,2,DEMOCRAT,83872,171509
2015,Nebraska,3,REPUBLICAN,139440,184964
2015,Nevada,1,DEMOCRAT,45643,80299
2015,Nevada,2,REPUBLICAN,122402,186210
2015,Nevada,3,REPUBLICAN,88528,145719
2015,Nevada,4,REPUBLICAN,63466,130781
2015,New Hampshire,1,REPUBLICAN,125508,242736
2015,New Hampshire,2,DEMOCRAT,130700,238184
2015,New Jersey,1,DEMOCRAT,93315,162492
2015,New Jersey,2,REPUBLICAN,108875,177148
2015,New Jersey,3,REPUBLICAN,100471,186103
2015,New Jersey,4,REPUBLICAN,118826,174849
2015,New Jersey,5,REPUBLICAN,104678,188921
2015,New Jersey,6,DEMOCRAT,72190,120457
2015,New Jersey,7,REPUBLICAN,104287,175997
2015,New Jersey,8,DEMOCRAT,61510,79518
2015,New Jersey,9,DEMOCRAT,82498,120459
2015,New Jersey,10,DEMOCRAT,95734,112123
2015,New Jersey,11,REPUBLICAN,109455,174932
2015,New Jersey,12,DEMOCRAT,90430,148366
2015,New Mexico,1,DEMOCRAT,105474,180032
2015,New Mexico,2,REPUBLICAN,95209,147777
2015,New Mexico,3,DEMOCRAT,113249,184076
2015,New York,1,REPUBLICAN,77062,176719
2015,New York,2,REPUBLICAN,76659,146617
2015,New York,3,DEMOCRAT,80393,171163
2015,New York,4,DEMOCRAT,83772,175305
2015,New York,5,DEMOCRAT,75712,94400
2015,New York,6,DEMOCRAT,49227,77306
2015,New York,7,DEMOCRAT,47142,68522
2015,New York,8,DEMOCRAT,70469,95113
2015,New York,9,DEMOCRAT,70997,101606
2015,New York,10,DEMOCRAT,73945,113226
2015,New York,11,REPUBLICAN,48291,110999
2015,New York,12,DEMOCRAT,78440,117420
2015,New York,13,DEMOCRAT,63437,91834
2015,New York,14,DEMOCRAT,45370,67372
2015,New York,15,DEMOCRAT,53128,61268
2015,New York,16,DEMOCRAT,90088,138655
2015,New York,17,DEMOCRAT,89295,181674
2015,New York,18,DEMOCRAT,76235,186715
2015,New York,19,REPUBLICAN,102118,210351
2015,New York,20,DEMOCRAT,103437,211965
2015,New York,21,REPUBLICAN,79615,181558
2015,New York,22,REPUBLICAN,113574,175372
2015,New York,23,REPUBLICAN,94375,190554
2015,New York,24,REPUBLICAN,93881,203417
2015,New York,25,DEMOCRAT,87264,196516
2015,New York,26,DEMOCRAT,100648,173911
2015,New York,27,REPUBLICAN,109171,215147
2015,North Carolina,1,DEMOCRAT,154333,210323
2015,North Carolina,2,REPUBLICAN,122128,207607
2015,North Carolina,3,REPUBLICAN,139415,205597
2015,North Carolina,4,DEMOCRAT,169946,227362
2015,North Carolina,5,REPUBLICAN,139279,228252
2015,North Carolina,6,REPUBLICAN,147312,251070
2015,North Carolina,7,REPUBLICAN,134431,226504
2015,North Carolina,8,REPUBLICAN,121568,187422
2015,North Carolina,9,REPUBLICAN,163080,173668
2015,North Carolina,10,REPUBLICAN,133504,218796
2015,North Carolina,11,REPUBLICAN,144682,230024
2015,North Carolina,12,DEMOCRAT,130096,172664
2015,North Carolina,13,REPUBLICAN,153991,268709
2015,North Dakota,1,REPUBLICAN,138100,248670
2015,Ohio,1,REPUBLICAN,124779,197383
2015,Ohio,2,REPUBLICAN,132658,201111
2015,Ohio,3,DEMOCRAT,91769,143261
2015,Ohio,4,REPUBLICAN,125907,186072
2015,Ohio,5,REPUBLICAN,134449,202300
2015,Ohio,6,REPUBLICAN,111026,190652
2015,Ohio,7,REPUBLICAN,143959,143959
2015,Ohio,8,REPUBLICAN,126539,188330
2015,Ohio,9,DEMOCRAT,108870,160715
2015,Ohio,10,REPUBLICAN,130752,200606
2015,Ohio,11,DEMOCRAT,137105,172566
2015,Ohio,12,REPUBLICAN,150573,221081
2015,Ohio,13,DEMOCRAT,120230,175549
2015,Ohio,14,REPUBLICAN,135736,214580
2015,Ohio,15,REPUBLICAN,128496,194621
2015,Ohio,16,REPUBLICAN,132176,207375
2015,Oklahoma,1,REPUBLICAN,1,1
2015,Oklahoma,2,REPUBLICAN,110925,158407
2015,Oklahoma,3,REPUBLICAN,133335,169605
2015,Oklahoma,4,REPUBLICAN,117721,166268
2015,Oklahoma,5,REPUBLICAN,95632,159133
2015,Oregon,1,DEMOCRAT,160038,279253
2015,Oregon,2,REPUBLICAN,202374,287425
2015,Oregon,3,DEMOCRAT,211748,292757
2015,Oregon,4,DEMOCRAT,181624,310179
2015,Oregon,5,DEMOCRAT,150944,281088
2015,Pennsylvania,1,DEMOCRAT,131248,158441
2015,Pennsylvania,2,DEMOCRAT,181141,206538
2015,Pennsylvania,3,REPUBLICAN,113859,187790
2015,Pennsylvania,4,REPUBLICAN,147090,197340
2015,Pennsylvania,5,REPUBLICAN,115018,180857
2015,Pennsylvania,6,REPUBLICAN,119643,212544
2015,Pennsylvania,7,REPUBLICAN,145869,235125
2015,Pennsylvania,8,REPUBLICAN,137731,222498
2015,Pennsylvania,9,REPUBLICAN,110094,173317
2015,Pennsylvania,10,REPUBLICAN,112851,180322
2015,Pennsylvania,11,REPUBLICAN,122464,184692
2015,Pennsylvania,12,REPUBLICAN,127993,215921
2015,Pennsylvania,13,DEMOCRAT,123601,184150
2015,Pennsylvania,14,DEMOCRAT,148351,148351
2015,Pennsylvania,15,REPUBLICAN,128285,128285
2015,Pennsylvania,16,REPUBLICAN,101722,176235
2015,Pennsylvania,17,DEMOCRAT,93680,165051
2015,Pennsylvania,18,REPUBLICAN,166076,166076
2015,Rhode Island,1,DEMOCRAT,87060,146353
2015,Rhode Island,2,DEMOCRAT,105716,169904
2015,South Carolina,1,REPUBLICAN,119392,127815
2015,South Carolina,2,REPUBLICAN,121649,194808
2015,South Carolina,3,REPUBLICAN,116741,164009
2015,South Carolina,4,REPUBLICAN,126452,149049
2015,South Carolina,5,REPUBLICAN,103078,175145
2015,South Carolina,6,DEMOCRAT,125747,173432
2015,South Carolina,7,REPUBLICAN,102833,171524
2015,South Dakota,1,REPUBLICAN,183834,276319
2015,Tennessee,1,REPUBLICAN,115533,139470
2015,Tennessee,2,REPUBLICAN,120883,166751
2015,Tennessee,3,REPUBLICAN,97344,156097
2015,Tennessee,4,REPUBLICAN,84815,145418
2015,Tennessee,5,DEMOCRAT,96148,154276
2015,Tennessee,6,REPUBLICAN,115231,162097
2015,Tennessee,7,REPUBLICAN,110534,157907
2015,Tennessee,8,REPUBLICAN,122255,172595
2015,Tennessee,9,DEMOCRAT,87376,116550
2015,Texas,1,REPUBLICAN,115084,148560
2015,Texas,2,REPUBLICAN,101936,150026
2015,Texas,3,REPUBLICAN,113404,138280
2015,Texas,4,REPUBLICAN,115085,115085
2015,Texas,5,REPUBLICAN,88998,104262
2015,Texas,6,REPUBLICAN,92334,150996
2015,Texas,7,REPUBLICAN,90606,143219
2015,Texas,8,REPUBLICAN,125066,140013
2015,Texas,9,DEMOCRAT,78109,86003
2015,Texas,10,REPUBLICAN,109726,176460
2015,Texas,11,REPUBLICAN,107939,119574
2015,Texas,12,REPUBLICAN,113186,158730
2015,Texas,13,REPUBLICAN,110842,131451
2015,Texas,14,REPUBLICAN,90116,145698
2015,Texas,15,DEMOCRAT,48708,90184
2015,Texas,16,DEMOCRAT,49338,73105
2015,Texas,17,REPUBLICAN,85807,132865
2015,Texas,18,DEMOCRAT,76097,106010
2015,Texas,19,REPUBLICAN,90160,116818
2015,Texas,20,DEMOCRAT,66554,87964
2015,Texas,21,REPUBLICAN,135660,188996
2015,Texas,22,REPUBLICAN,100861,151566
2015,Texas,23,REPUBLICAN,57459,115429
2015,Texas,24,REPUBLICAN,93712,144073
2015,Texas,25,REPUBLICAN,107120,177883
2015,Texas,26,REPUBLICAN,116944,141470
2015,Texas,27,REPUBLICAN,83342,131047
2015,Texas,28,DEMOCRAT,62508,76136
2015,Texas,29,DEMOCRAT,41321,46143
2015,Texas,30,DEMOCRAT,93041,105793
2015,Texas,31,REPUBLICAN,91607,143028
2015,Texas,32,REPUBLICAN,96495,156096
2015,Texas,33,DEMOCRAT,43769,50592
2015,Texas,34,DEMOCRAT,47503,79877
2015,Texas,35,DEMOCRAT,60124,96225
2015,Texas,36,REPUBLICAN,101663,133842
2015,Utah,1,REPUBLICAN,84231,130034
2015,Utah,2,REPUBLICAN,88915,146188
2015,Utah,3,REPUBLICAN,102952,142580
2015,Utah,4,REPUBLICAN,74936,147168
2015,Vermont,1,DEMOCRAT,123349,191504
2015,Virginia,1,REPUBLICAN,131861,209621
2015,Virginia,2,REPUBLICAN,101558,173060
2015,Virginia,3,DEMOCRAT,139197,147402
2015,Virginia,4,REPUBLICAN,120684,200638
2015,Virginia,5,REPUBLICAN,124735,204945
2015,Virginia,6,REPUBLICAN,133898,179708
2015,Virginia,7,REPUBLICAN,148026,243351
2015,Virginia,8,DEMOCRAT,128102,203076
2015,Virginia,9,REPUBLICAN,117465,162815
2015,Virginia,10,REPUBLICAN,125914,222910
2015,Virginia,11,DEMOCRAT,106780,187805
2015,Washington,1,DEMOCRAT,124151,225579
2015,Washington,2,DEMOCRAT,122173,201691
2015,Washington,3,REPUBLICAN,124796,202814
2015,Washington,4,REPUBLICAN,77772,153079
2015,Washington,5,REPUBLICAN,135470,223242
2015,Washington,6,DEMOCRAT,141265,224290
